folder,i,j,overlap,threshold
sun3d-mit_76_studyroom-76-1studyroom2,39,44,0.6286260898815417,0.017999754260996398
sun3d-mit_76_studyroom-76-1studyroom2,39,45,0.5255889724660341,0.017999761166931437
sun3d-mit_76_studyroom-76-1studyroom2,39,46,0.4323061107739307,0.01799975667379577
sun3d-mit_76_studyroom-76-1studyroom2,39,47,0.3668133601455782,0.017999753273532537
sun3d-mit_76_studyroom-76-1studyroom2,39,48,0.3510970677004505,0.01799976919084316
sun3d-mit_76_studyroom-76-1studyroom2,39,49,0.43711061813108676,0.017999753670953536
sun3d-mit_76_studyroom-76-1studyroom2,40,41,0.392648785670351,0.017999758391464095
sun3d-mit_76_studyroom-76-1studyroom2,40,42,0.3361914767561392,0.017999764357153527
sun3d-mit_76_studyroom-76-1studyroom2,40,43,0.608916225195295,0.017999766233219017
sun3d-mit_76_studyroom-76-1studyroom2,40,44,0.2760606396520024,0.01799975997148999
sun3d-mit_76_studyroom-76-1studyroom2,40,45,0.18387684823193193,0.017999763778282076
sun3d-mit_76_studyroom-76-1studyroom2,40,46,0.17227660668081857,0.017999762051244674
sun3d-mit_76_studyroom-76-1studyroom2,40,47,0.15479803756217972,0.017999757882621568
sun3d-mit_76_studyroom-76-1studyroom2,41,42,0.631749147011039,0.017999777536516263
sun3d-mit_76_studyroom-76-1studyroom2,41,43,0.5670249188954952,0.01799978855555779
sun3d-mit_76_studyroom-76-1studyroom2,42,43,0.6602863154935956,0.017999772767340546
sun3d-mit_76_studyroom-76-1studyroom2,44,45,0.7199641825518258,0.01799977372001586
sun3d-mit_76_studyroom-76-1studyroom2,44,46,0.5252077047499848,0.017999767746050672
sun3d-mit_76_studyroom-76-1studyroom2,44,47,0.36724866081030794,0.017999760062448796
sun3d-mit_76_studyroom-76-1studyroom2,44,48,0.3315454537408283,0.01799977161725357
sun3d-mit_76_studyroom-76-1studyroom2,44,49,0.4361555940758571,0.01799976832364149
sun3d-mit_76_studyroom-76-1studyroom2,44,50,0.42556285042444986,0.017999763020114155
sun3d-mit_76_studyroom-76-1studyroom2,45,46,0.7286988288385087,0.017999760290885385
sun3d-mit_76_studyroom-76-1studyroom2,45,47,0.5366796289531275,0.017999752046120903
sun3d-mit_76_studyroom-76-1studyroom2,45,48,0.4656607631236558,0.01799975875073945
sun3d-mit_76_studyroom-76-1studyroom2,45,49,0.5550575858548663,0.01799975984040101
sun3d-mit_76_studyroom-76-1studyroom2,46,47,0.7819024175403976,0.017999751390677648
sun3d-mit_76_studyroom-76-1studyroom2,46,48,0.7065509855464982,0.01799975630807786
sun3d-mit_76_studyroom-76-1studyroom2,46,49,0.7278720327642109,0.017999759066333762
sun3d-mit_76_studyroom-76-1studyroom2,47,48,0.8870825699441509,0.017999771937547804
sun3d-mit_76_studyroom-76-1studyroom2,47,49,0.6383063441739042,0.017999776677771966
sun3d-mit_76_studyroom-76-1studyroom2,48,49,0.6676935420614748,0.017999769563851895
sun3d-mit_76_studyroom-76-1studyroom2,49,50,0.4414439336963969,0.017999760163120944
sun3d-mit_76_studyroom-76-1studyroom2,50,51,0.2260439436160134,0.017999771116572583
sun3d-mit_76_studyroom-76-1studyroom2,51,52,0.5227220365859665,0.017999769137750095
sun3d-mit_76_studyroom-76-1studyroom2,51,53,0.29715685080602194,0.01799975634232822
sun3d-mit_76_studyroom-76-1studyroom2,52,53,0.6447814074558933,0.017999754940801693
sun3d-mit_76_studyroom-76-1studyroom2,53,54,0.2855493553973446,0.017999759178395178
sun3d-mit_76_studyroom-76-1studyroom2,54,55,0.3166789255199097,0.01799978242671227
sun3d-mit_76_studyroom-76-1studyroom2,55,56,0.5619430667379737,0.017999739473963484
sun3d-mit_76_studyroom-76-1studyroom2,56,57,0.5007951644495144,0.017999762927632203
sun3d-mit_76_studyroom-76-1studyroom2,58,59,0.5936643888649565,0.017999772497675377
sun3d-mit_76_studyroom-76-1studyroom2,58,60,0.5579900628660708,0.017999770237547418
sun3d-mit_76_studyroom-76-1studyroom2,58,61,0.3743505771524451,0.017999770758343425
sun3d-mit_76_studyroom-76-1studyroom2,58,62,0.2576742213041925,0.017999773331352522
sun3d-mit_76_studyroom-76-1studyroom2,59,60,0.7853408762745374,0.0179997766013874
sun3d-mit_76_studyroom-76-1studyroom2,59,61,0.3836016940586654,0.017999774706794903
sun3d-mit_76_studyroom-76-1studyroom2,59,62,0.21721318523415808,0.017999770275328807
sun3d-mit_76_studyroom-76-1studyroom2,60,61,0.5661779570218529,0.017999771417618358
sun3d-mit_76_studyroom-76-1studyroom2,60,62,0.24870496022684932,0.017999763052685504
sun3d-mit_76_studyroom-76-1studyroom2,60,63,0.1989026206464087,0.017999765948492563
sun3d-mit_76_studyroom-76-1studyroom2,61,62,0.5245011397878638,0.01799976246562547
sun3d-mit_76_studyroom-76-1studyroom2,61,63,0.3075954328116427,0.017999766872635922
sun3d-mit_76_studyroom-76-1studyroom2,62,63,0.6617850704151752,0.017999766220457656
sun3d-mit_76_studyroom-76-1studyroom2,62,64,0.27582859566677453,0.0179997632061739
sun3d-mit_76_studyroom-76-1studyroom2,63,64,0.4284940675081858,0.01799976156572684
sun3d-mit_76_studyroom-76-1studyroom2,63,65,0.1567239211697308,0.017999779728644603
sun3d-mit_76_studyroom-76-1studyroom2,64,65,0.5559074863913549,0.017999765427203114
sun3d-home_at-home_at_scan1_2013_jan_1,0,1,0.5042901726516562,0.017999767973600762
sun3d-home_at-home_at_scan1_2013_jan_1,0,2,0.4739439866305538,0.017999773043055882
sun3d-home_at-home_at_scan1_2013_jan_1,1,2,0.9118106379300409,0.017999753407664902
sun3d-home_at-home_at_scan1_2013_jan_1,1,34,0.35985479683330973,0.017999702791478278
sun3d-home_at-home_at_scan1_2013_jan_1,1,37,0.23703123547326518,0.017999740727444445
sun3d-home_at-home_at_scan1_2013_jan_1,1,38,0.17829566673930786,0.0179997440305444
sun3d-home_at-home_at_scan1_2013_jan_1,1,50,0.22759253070073956,0.017999752199062344
sun3d-home_at-home_at_scan1_2013_jan_1,2,34,0.3519300885467909,0.01799971792734463
sun3d-home_at-home_at_scan1_2013_jan_1,2,36,0.18138003909234326,0.017999754808121056
sun3d-home_at-home_at_scan1_2013_jan_1,2,37,0.22444351160307538,0.017999745334715694
sun3d-home_at-home_at_scan1_2013_jan_1,2,38,0.17074739239489461,0.017999749186178603
sun3d-home_at-home_at_scan1_2013_jan_1,3,4,0.20292009192458527,0.01799977171310891
sun3d-home_at-home_at_scan1_2013_jan_1,3,6,0.24977448910908318,0.017999774309129517
sun3d-home_at-home_at_scan1_2013_jan_1,3,31,0.21871813197212422,0.017999748521444175
sun3d-home_at-home_at_scan1_2013_jan_1,3,47,0.1820606406308414,0.017999762843340244
sun3d-home_at-home_at_scan1_2013_jan_1,4,6,0.8350862893957224,0.017999777662659575
sun3d-home_at-home_at_scan1_2013_jan_1,4,7,0.3547160255754725,0.01799977068917265
sun3d-home_at-home_at_scan1_2013_jan_1,6,7,0.4047079906307675,0.017999760677488378
sun3d-home_at-home_at_scan1_2013_jan_1,8,9,0.3155759976429764,0.01799978165881573
sun3d-home_at-home_at_scan1_2013_jan_1,8,10,0.12487302235974079,0.01799978109980979
sun3d-home_at-home_at_scan1_2013_jan_1,8,24,0.21236772725631117,0.01799976360025887
sun3d-home_at-home_at_scan1_2013_jan_1,8,26,0.18976726884572465,0.01799976567093426
sun3d-home_at-home_at_scan1_2013_jan_1,8,28,0.23765968565043527,0.01799974956016153
sun3d-home_at-home_at_scan1_2013_jan_1,8,29,0.2704474187669098,0.017999766911857867
sun3d-home_at-home_at_scan1_2013_jan_1,9,10,0.29616148053009517,0.01799977674726671
sun3d-home_at-home_at_scan1_2013_jan_1,9,29,0.27597553290642957,0.017999758551386004
sun3d-home_at-home_at_scan1_2013_jan_1,10,11,0.25141909374378024,0.01799978935281896
sun3d-home_at-home_at_scan1_2013_jan_1,11,12,0.5482999445114134,0.017999753466131186
sun3d-home_at-home_at_scan1_2013_jan_1,11,15,0.35027299732811124,0.01799975784654236
sun3d-home_at-home_at_scan1_2013_jan_1,11,17,0.49387749058550046,0.017999760414633928
sun3d-home_at-home_at_scan1_2013_jan_1,12,13,0.7292003321662627,0.017999770587204183
sun3d-home_at-home_at_scan1_2013_jan_1,12,14,0.4893486809552332,0.01799976891283483
sun3d-home_at-home_at_scan1_2013_jan_1,12,15,0.2992283054250958,0.01799977865903393
sun3d-home_at-home_at_scan1_2013_jan_1,12,16,0.4298842699474225,0.017999765421488935
sun3d-home_at-home_at_scan1_2013_jan_1,12,17,0.5025195816655397,0.017999760432733502
sun3d-home_at-home_at_scan1_2013_jan_1,12,18,0.5196857531349146,0.01799976866645171
sun3d-home_at-home_at_scan1_2013_jan_1,12,21,0.6514058312643967,0.017999758857822085
sun3d-home_at-home_at_scan1_2013_jan_1,13,14,0.5042969869007006,0.01799976991745495
sun3d-home_at-home_at_scan1_2013_jan_1,13,15,0.24201337603929834,0.017999760662828067
sun3d-home_at-home_at_scan1_2013_jan_1,13,16,0.3486994642954666,0.017999766995056683
sun3d-home_at-home_at_scan1_2013_jan_1,13,17,0.4414672306317956,0.01799976604135911
sun3d-home_at-home_at_scan1_2013_jan_1,13,18,0.5899138842725488,0.01799976853907982
sun3d-home_at-home_at_scan1_2013_jan_1,14,15,0.49640041820867287,0.017999760267542946
sun3d-home_at-home_at_scan1_2013_jan_1,14,16,0.7936668702244597,0.017999764673426996
sun3d-home_at-home_at_scan1_2013_jan_1,14,17,0.6262924886359711,0.017999769681459027
sun3d-home_at-home_at_scan1_2013_jan_1,14,18,0.8756851488140203,0.01799976984202914
sun3d-home_at-home_at_scan1_2013_jan_1,14,20,0.8121021386166941,0.017999763152749468
sun3d-home_at-home_at_scan1_2013_jan_1,14,21,0.5753197515483414,0.01799976468672928
sun3d-home_at-home_at_scan1_2013_jan_1,15,16,0.7900723374888912,0.01799977258443536
sun3d-home_at-home_at_scan1_2013_jan_1,15,17,0.774787402585224,0.01799977821101906
sun3d-home_at-home_at_scan1_2013_jan_1,15,18,0.6103338872941532,0.017999780754586806
sun3d-home_at-home_at_scan1_2013_jan_1,15,21,0.6743508617830798,0.017999764388741624
sun3d-home_at-home_at_scan1_2013_jan_1,16,17,0.5347040910504262,0.017999763153258637
sun3d-home_at-home_at_scan1_2013_jan_1,16,18,0.7366188245958604,0.01799976841522851
sun3d-home_at-home_at_scan1_2013_jan_1,16,19,0.6854222713297463,0.01799976917620022
sun3d-home_at-home_at_scan1_2013_jan_1,16,20,0.9529182461912595,0.01799976610228169
sun3d-home_at-home_at_scan1_2013_jan_1,16,21,0.6159037742782623,0.017999757394794594
sun3d-home_at-home_at_scan1_2013_jan_1,17,18,0.6146668681069648,0.017999777247420752
sun3d-home_at-home_at_scan1_2013_jan_1,17,21,0.7819325810470463,0.01799976183720403
sun3d-home_at-home_at_scan1_2013_jan_1,17,22,0.4173617232883524,0.017999771009830676
sun3d-home_at-home_at_scan1_2013_jan_1,18,19,0.5944345695618755,0.017999768206177685
sun3d-home_at-home_at_scan1_2013_jan_1,18,20,0.7184124883770832,0.017999755199329694
sun3d-home_at-home_at_scan1_2013_jan_1,18,21,0.5939536259422251,0.017999761774489066
sun3d-home_at-home_at_scan1_2013_jan_1,19,20,0.5571311065016809,0.017999766788090354
sun3d-home_at-home_at_scan1_2013_jan_1,20,21,0.3729643007591578,0.01799977355577564
sun3d-home_at-home_at_scan1_2013_jan_1,21,22,0.42959019913654756,0.017999768127533004
sun3d-home_at-home_at_scan1_2013_jan_1,22,23,0.36403140962110236,0.017999764388304824
sun3d-home_at-home_at_scan1_2013_jan_1,23,31,0.19986779623671252,0.017999764768078366
sun3d-home_at-home_at_scan1_2013_jan_1,23,32,0.3205963282600969,0.017999774963976634
sun3d-home_at-home_at_scan1_2013_jan_1,23,42,0.1637189319998009,0.01799976436041445
sun3d-home_at-home_at_scan1_2013_jan_1,24,25,0.5179549784146456,0.017999765848122122
sun3d-home_at-home_at_scan1_2013_jan_1,24,26,0.4736095162620692,0.017999772778761563
sun3d-home_at-home_at_scan1_2013_jan_1,24,28,0.3573178369844382,0.017999755007848457
sun3d-home_at-home_at_scan1_2013_jan_1,24,29,0.7593855303027445,0.01799977175846003
sun3d-home_at-home_at_scan1_2013_jan_1,24,30,0.33531365234080174,0.017999764465862628
sun3d-home_at-home_at_scan1_2013_jan_1,24,31,0.17543834869590028,0.01799975041810592
sun3d-home_at-home_at_scan1_2013_jan_1,25,26,0.5267301191958726,0.017999774586368943
sun3d-home_at-home_at_scan1_2013_jan_1,25,27,0.36183131208161673,0.017999749074465367
sun3d-home_at-home_at_scan1_2013_jan_1,25,28,0.42785191993388355,0.017999759468660635
sun3d-home_at-home_at_scan1_2013_jan_1,25,29,0.33443392488556994,0.017999767472510027
sun3d-home_at-home_at_scan1_2013_jan_1,26,27,0.4794243784585032,0.017999739888961634
sun3d-home_at-home_at_scan1_2013_jan_1,26,28,0.7571592168315254,0.017999760945467368
sun3d-home_at-home_at_scan1_2013_jan_1,26,29,0.4917644306419782,0.017999765163182486
sun3d-home_at-home_at_scan1_2013_jan_1,27,28,0.435686569542707,0.017999795903156875
sun3d-home_at-home_at_scan1_2013_jan_1,28,29,0.40245425627054177,0.017999768499762352
sun3d-home_at-home_at_scan1_2013_jan_1,29,30,0.4084111444159317,0.01799976134742249
sun3d-home_at-home_at_scan1_2013_jan_1,29,31,0.2086870301893508,0.017999751950615824
sun3d-home_at-home_at_scan1_2013_jan_1,30,31,0.277260670227882,0.01799977273990408
sun3d-home_at-home_at_scan1_2013_jan_1,30,32,0.2210871449167129,0.01799977817615405
sun3d-home_at-home_at_scan1_2013_jan_1,31,32,0.6402781161266619,0.01799977163814022
sun3d-home_at-home_at_scan1_2013_jan_1,31,33,0.4095319425806189,0.017999770101661365
sun3d-home_at-home_at_scan1_2013_jan_1,31,47,0.3794336764779564,0.017999791970039862
sun3d-home_at-home_at_scan1_2013_jan_1,31,48,0.30331303973682694,0.01799979001987269
sun3d-home_at-home_at_scan1_2013_jan_1,33,34,0.1471209820172384,0.017999752931106793
sun3d-home_at-home_at_scan1_2013_jan_1,33,36,0.16701558732773075,0.01799976219983495
sun3d-home_at-home_at_scan1_2013_jan_1,33,38,0.13110453067381114,0.017999769093986068
sun3d-home_at-home_at_scan1_2013_jan_1,33,41,0.317518589058953,0.017999765185901916
sun3d-home_at-home_at_scan1_2013_jan_1,33,42,0.2063363212730844,0.01799978427527112
sun3d-home_at-home_at_scan1_2013_jan_1,33,47,0.3208087472973025,0.017999773100314444
sun3d-home_at-home_at_scan1_2013_jan_1,33,48,0.29817357631442537,0.01799978429989632
sun3d-home_at-home_at_scan1_2013_jan_1,34,35,0.2792295956216844,0.01799977559930704
sun3d-home_at-home_at_scan1_2013_jan_1,34,36,0.5482205046285731,0.017999777685810316
sun3d-home_at-home_at_scan1_2013_jan_1,34,37,0.3208038337902065,0.01799978537516976
sun3d-home_at-home_at_scan1_2013_jan_1,35,50,0.3762436691775715,0.017999774518962033
sun3d-home_at-home_at_scan1_2013_jan_1,36,37,0.5033483683571442,0.01799976933860812
sun3d-home_at-home_at_scan1_2013_jan_1,36,48,0.344842072453899,0.017999778964305276
sun3d-home_at-home_at_scan1_2013_jan_1,36,49,0.2598284790506391,0.01799977941814587
sun3d-home_at-home_at_scan1_2013_jan_1,37,38,0.24643524037824696,0.017999762206887725
sun3d-home_at-home_at_scan1_2013_jan_1,37,49,0.20691990655616846,0.017999777416537355
sun3d-home_at-home_at_scan1_2013_jan_1,38,39,0.31651014156592333,0.0179997780811436
sun3d-home_at-home_at_scan1_2013_jan_1,39,40,0.3801826829986951,0.01799976547033779
sun3d-home_at-home_at_scan1_2013_jan_1,40,41,0.6092987934878394,0.01799975510722284
sun3d-home_at-home_at_scan1_2013_jan_1,41,42,0.4041415065802321,0.01799978428494104
sun3d-home_at-home_at_scan1_2013_jan_1,41,43,0.32532603807525107,0.0179997512941375
sun3d-home_at-home_at_scan1_2013_jan_1,41,44,0.2963691585559467,0.017999773379350346
sun3d-home_at-home_at_scan1_2013_jan_1,41,45,0.3147597862515512,0.01799977205203528
sun3d-home_at-home_at_scan1_2013_jan_1,41,46,0.4441888679917554,0.01799977964152267
sun3d-home_at-home_at_scan1_2013_jan_1,41,47,0.421524456280857,0.017999758899187007
sun3d-home_at-home_at_scan1_2013_jan_1,41,48,0.3040617684226218,0.01799977213382712
sun3d-home_at-home_at_scan1_2013_jan_1,42,43,0.5397616549242992,0.017999729881016904
sun3d-home_at-home_at_scan1_2013_jan_1,42,44,0.3800610509038755,0.01799975888491629
sun3d-home_at-home_at_scan1_2013_jan_1,42,45,0.32856226309969017,0.017999751451021513
sun3d-home_at-home_at_scan1_2013_jan_1,42,46,0.8184249574916224,0.017999759081386665
sun3d-home_at-home_at_scan1_2013_jan_1,42,47,0.5537090066791797,0.01799974122026744
sun3d-home_at-home_at_scan1_2013_jan_1,42,48,0.28161345949919875,0.01799976166432145
sun3d-home_at-home_at_scan1_2013_jan_1,43,44,0.6524777003136912,0.017999778911739116
sun3d-home_at-home_at_scan1_2013_jan_1,43,45,0.6069586432207468,0.01799978680771675
sun3d-home_at-home_at_scan1_2013_jan_1,43,46,0.5155307796735537,0.017999800855485238
sun3d-home_at-home_at_scan1_2013_jan_1,43,47,0.30045902498622157,0.017999768199843585
sun3d-home_at-home_at_scan1_2013_jan_1,44,45,0.8810074541816861,0.017999767550663126
sun3d-home_at-home_at_scan1_2013_jan_1,44,46,0.5016980800194839,0.01799976650488205
sun3d-home_at-home_at_scan1_2013_jan_1,44,47,0.28267614264847013,0.01799975983223772
sun3d-home_at-home_at_scan1_2013_jan_1,45,46,0.452898011464859,0.017999776095568902
sun3d-home_at-home_at_scan1_2013_jan_1,45,47,0.26111622851813165,0.01799975623247528
sun3d-home_at-home_at_scan1_2013_jan_1,46,47,0.4519873739222934,0.017999750595194736
sun3d-home_at-home_at_scan1_2013_jan_1,46,48,0.22554689379232773,0.017999763834912585
sun3d-home_at-home_at_scan1_2013_jan_1,47,48,0.4858605467413363,0.017999781243621404
sun3d-home_at-home_at_scan1_2013_jan_1,48,49,0.28207246338192055,0.017999773419435726
sun3d-home_at-home_at_scan1_2013_jan_1,48,50,0.18050020995620913,0.017999772790728105
sun3d-home_at-home_at_scan1_2013_jan_1,49,50,0.6286174597869587,0.017999765563299578
sun3d-home_at-home_at_scan1_2013_jan_1,49,51,0.43318882688434873,0.017999767510743087
sun3d-home_at-home_at_scan1_2013_jan_1,50,51,0.5089214797050429,0.017999769439414785
sun3d-home_at-home_at_scan1_2013_jan_1,51,55,0.22433960943152087,0.017999767602290072
sun3d-home_at-home_at_scan1_2013_jan_1,52,53,0.3852970544183724,0.01799979282000949
sun3d-home_at-home_at_scan1_2013_jan_1,52,54,0.39464334836185955,0.017999793263489904
sun3d-home_at-home_at_scan1_2013_jan_1,52,55,0.3996157067546928,0.01799978968022555
sun3d-home_at-home_at_scan1_2013_jan_1,53,54,0.3831691385250908,0.017999764301761173
sun3d-home_at-home_at_scan1_2013_jan_1,53,55,0.40138936788687984,0.017999766462620775
sun3d-home_at-home_at_scan1_2013_jan_1,53,56,0.337953091684435,0.017999761514525116
sun3d-home_at-home_at_scan1_2013_jan_1,53,58,0.24573138599656127,0.01799975400217079
sun3d-home_at-home_at_scan1_2013_jan_1,54,55,0.49793721135869184,0.01799977180245463
sun3d-home_at-home_at_scan1_2013_jan_1,56,57,0.25503688766648375,0.017999746993803308
sun3d-home_at-home_at_scan1_2013_jan_1,56,58,0.6061604975786505,0.01799975032471341
sun3d-home_at-home_at_scan1_2013_jan_1,56,59,0.47627200850830087,0.017999771911709983
sun3d-home_at-home_at_scan1_2013_jan_1,57,58,0.6137649579389105,0.017999776115624328
sun3d-home_at-home_at_scan1_2013_jan_1,58,59,0.567490810918207,0.017999771372228943
sun3d-home_md-home_md_scan9_2012_sep_30,1,2,0.2500185000510954,0.017999768003243072
sun3d-home_md-home_md_scan9_2012_sep_30,2,3,0.259696368493838,0.017999763148845715
sun3d-home_md-home_md_scan9_2012_sep_30,2,5,0.2583160743792384,0.017999751635638172
sun3d-home_md-home_md_scan9_2012_sep_30,2,7,0.5701457311208283,0.01799976882034357
sun3d-home_md-home_md_scan9_2012_sep_30,3,4,0.7437438829906152,0.017999762359381086
sun3d-home_md-home_md_scan9_2012_sep_30,3,5,0.7716409838476128,0.017999758501855912
sun3d-home_md-home_md_scan9_2012_sep_30,3,6,0.4053673251748651,0.017999769805183863
sun3d-home_md-home_md_scan9_2012_sep_30,3,7,0.3643439674752063,0.01799976750674167
sun3d-home_md-home_md_scan9_2012_sep_30,3,38,0.41744769772678736,0.017999734855045017
sun3d-home_md-home_md_scan9_2012_sep_30,3,39,0.28512825762672206,0.01799973106431526
sun3d-home_md-home_md_scan9_2012_sep_30,3,40,0.3601007322565324,0.01799974085683289
sun3d-home_md-home_md_scan9_2012_sep_30,3,41,0.3020068968630733,0.017999741012334064
sun3d-home_md-home_md_scan9_2012_sep_30,3,45,0.15900603435729216,0.017999718804677867
sun3d-home_md-home_md_scan9_2012_sep_30,3,46,0.3121761781401196,0.017999743267311446
sun3d-home_md-home_md_scan9_2012_sep_30,3,47,0.3461558200588224,0.01799973500419945
sun3d-home_md-home_md_scan9_2012_sep_30,4,5,0.5809750249849841,0.017999761246840718
sun3d-home_md-home_md_scan9_2012_sep_30,4,6,0.28747525170754656,0.017999767208933794
sun3d-home_md-home_md_scan9_2012_sep_30,4,7,0.27001344422800766,0.01799976905742187
sun3d-home_md-home_md_scan9_2012_sep_30,4,38,0.43868489417896445,0.017999749409464222
sun3d-home_md-home_md_scan9_2012_sep_30,4,39,0.2937080152485692,0.0179997351193757
sun3d-home_md-home_md_scan9_2012_sep_30,4,40,0.4278797363466447,0.01799973309886812
sun3d-home_md-home_md_scan9_2012_sep_30,4,41,0.3143038717586306,0.01799974815442621
sun3d-home_md-home_md_scan9_2012_sep_30,4,46,0.28860147053221075,0.017999726441200577
sun3d-home_md-home_md_scan9_2012_sep_30,4,47,0.3775606482303942,0.017999744976099758
sun3d-home_md-home_md_scan9_2012_sep_30,5,6,0.515387900225846,0.01799978417910042
sun3d-home_md-home_md_scan9_2012_sep_30,5,7,0.4844152030240083,0.017999783295055482
sun3d-home_md-home_md_scan9_2012_sep_30,5,38,0.3880600242757159,0.01799975492030318
sun3d-home_md-home_md_scan9_2012_sep_30,5,39,0.26102937592013026,0.01799975117773286
sun3d-home_md-home_md_scan9_2012_sep_30,5,40,0.32035454474008823,0.017999750702819253
sun3d-home_md-home_md_scan9_2012_sep_30,5,45,0.15092450576006833,0.017999726235872787
sun3d-home_md-home_md_scan9_2012_sep_30,5,46,0.30768076879119205,0.01799974560283174
sun3d-home_md-home_md_scan9_2012_sep_30,6,7,0.4106336030261637,0.017999764882324562
sun3d-home_md-home_md_scan9_2012_sep_30,6,46,0.24625700026667682,0.017999725506149623
sun3d-home_md-home_md_scan9_2012_sep_30,7,38,0.25432732207495196,0.01799974868004419
sun3d-home_md-home_md_scan9_2012_sep_30,7,46,0.15744171206522153,0.017999726283084966
sun3d-home_md-home_md_scan9_2012_sep_30,8,9,0.3366490955471976,0.017999765338504455
sun3d-home_md-home_md_scan9_2012_sep_30,8,35,0.41325338495991454,0.017999739516808423
sun3d-home_md-home_md_scan9_2012_sep_30,8,36,0.552036743617,0.017999762886159315
sun3d-home_md-home_md_scan9_2012_sep_30,8,37,0.9003977186913401,0.017999753341289688
sun3d-home_md-home_md_scan9_2012_sep_30,8,38,0.14805483392220417,0.017999745942060354
sun3d-home_md-home_md_scan9_2012_sep_30,9,10,0.44399796060955116,0.017999765933521872
sun3d-home_md-home_md_scan9_2012_sep_30,9,11,0.28891170534559385,0.017999767896858015
sun3d-home_md-home_md_scan9_2012_sep_30,9,32,0.26756935138702775,0.017999766231528866
sun3d-home_md-home_md_scan9_2012_sep_30,9,33,0.37133601876294947,0.017999760861688467
sun3d-home_md-home_md_scan9_2012_sep_30,9,35,0.7153781262706875,0.017999738620508878
sun3d-home_md-home_md_scan9_2012_sep_30,9,36,0.8462397293701571,0.01799974534187261
sun3d-home_md-home_md_scan9_2012_sep_30,9,37,0.5147975806045612,0.01799973974082395
sun3d-home_md-home_md_scan9_2012_sep_30,10,11,0.6575870590426147,0.017999764711945997
sun3d-home_md-home_md_scan9_2012_sep_30,10,12,0.5528038937089996,0.017999755690202866
sun3d-home_md-home_md_scan9_2012_sep_30,10,32,0.3692993859877198,0.017999766814705487
sun3d-home_md-home_md_scan9_2012_sep_30,10,33,0.444310640401342,0.017999778904728685
sun3d-home_md-home_md_scan9_2012_sep_30,10,35,0.5476321970225705,0.01799974677200889
sun3d-home_md-home_md_scan9_2012_sep_30,10,36,0.5923370571678801,0.017999755931395214
sun3d-home_md-home_md_scan9_2012_sep_30,11,12,0.6623235285226277,0.01799975827522235
sun3d-home_md-home_md_scan9_2012_sep_30,11,32,0.3088101762035241,0.01799976759497055
sun3d-home_md-home_md_scan9_2012_sep_30,11,33,0.3256591748088472,0.01799977458350211
sun3d-home_md-home_md_scan9_2012_sep_30,13,14,0.34795111430625447,0.017999788276720982
sun3d-home_md-home_md_scan9_2012_sep_30,13,15,0.2988523445840519,0.01799977809226372
sun3d-home_md-home_md_scan9_2012_sep_30,13,16,0.337749982333404,0.017999776016481436
sun3d-home_md-home_md_scan9_2012_sep_30,14,15,0.8887246448222058,0.017999762193281612
sun3d-home_md-home_md_scan9_2012_sep_30,14,16,0.8528136998563117,0.017999761285731608
sun3d-home_md-home_md_scan9_2012_sep_30,15,16,0.893352648811627,0.01799977197838783
sun3d-home_md-home_md_scan9_2012_sep_30,15,57,0.1919413515599162,0.017999747583573804
sun3d-home_md-home_md_scan9_2012_sep_30,16,24,0.716135969698915,0.017999763952131778
sun3d-home_md-home_md_scan9_2012_sep_30,16,55,0.3722703593626922,0.017999739384317967
sun3d-home_md-home_md_scan9_2012_sep_30,16,56,0.25413153810662303,0.017999748725157694
sun3d-home_md-home_md_scan9_2012_sep_30,16,57,0.21455554330650792,0.017999745455279815
sun3d-home_md-home_md_scan9_2012_sep_30,16,58,0.1458787348011161,0.017999743492258566
sun3d-home_md-home_md_scan9_2012_sep_30,17,18,0.6304931329715326,0.0179997732573626
sun3d-home_md-home_md_scan9_2012_sep_30,17,19,0.573775989268947,0.017999759470036632
sun3d-home_md-home_md_scan9_2012_sep_30,17,20,0.8897573880888675,0.017999779591765592
sun3d-home_md-home_md_scan9_2012_sep_30,17,21,0.8448065740450573,0.017999761086762926
sun3d-home_md-home_md_scan9_2012_sep_30,17,22,0.7382881401536667,0.017999777347534485
sun3d-home_md-home_md_scan9_2012_sep_30,17,54,0.18403532760978233,0.01799974791646027
sun3d-home_md-home_md_scan9_2012_sep_30,17,55,0.25056760638896425,0.017999742422963393
sun3d-home_md-home_md_scan9_2012_sep_30,17,56,0.16327440124155865,0.017999748682133186
sun3d-home_md-home_md_scan9_2012_sep_30,17,57,0.15499577407856538,0.017999745967678397
sun3d-home_md-home_md_scan9_2012_sep_30,17,58,0.13954119907397977,0.017999744124191974
sun3d-home_md-home_md_scan9_2012_sep_30,18,19,0.9192236753856472,0.017999755567897884
sun3d-home_md-home_md_scan9_2012_sep_30,18,20,0.678020623515618,0.017999765437806174
sun3d-home_md-home_md_scan9_2012_sep_30,18,21,0.5633204498763884,0.017999742500776104
sun3d-home_md-home_md_scan9_2012_sep_30,18,22,0.7706059971897515,0.017999762352180326
sun3d-home_md-home_md_scan9_2012_sep_30,18,23,0.5569830753962932,0.017999776088690717
sun3d-home_md-home_md_scan9_2012_sep_30,18,54,0.23564442252658163,0.01799974370434075
sun3d-home_md-home_md_scan9_2012_sep_30,18,55,0.306110291051346,0.017999740557865743
